Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age 
43,"W Dou, N Palomero-Gallagher, MJ van Tol…","Systematic regional variations of GABA, glutamine, and glutamate concentrations follow receptor fingerprints of human cingulate cortex",2013,Journal of …,Soc Neuroscience,http://www.jneurosci.org/content/33/31/12698.short,"https://scholar.google.com/scholar?cites=6267967221676731540&as_sdt=5,34&sciodt=0,34&hl=en",492,4/12/19,,,,,,,,,43,7.17,11,4,6
16,"X Kong, Z Liu, L Huang, X Wang, Z Yang, G Zhou…",Mapping individual brain networks using statistical similarity in regional morphology from MRI,2015,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0141840,"https://scholar.google.com/scholar?cites=5450949002888401814&as_sdt=5,34&sciodt=0,34&hl=en",493,4/12/19,HTML,,,,,,,,16,4,2,7,4
2,"P Zhang, Y Li, F Fan, CSR Li, X Luo, F Yang, Y Yao…",Resting-state brain activity changes associated with tardive dyskinesia in patients with schizophrenia: fractional amplitude of low-frequency fluctuation …,2018,Neuroscience,Elsevier,https://www.sciencedirect.com/science/article/pii/S0306452218304251,"https://scholar.google.com/scholar?cites=14480162831382159734&as_sdt=5,34&sciodt=0,34&hl=en",494,4/12/19,HTML,,,,,,,,2,2,0,8,1
3,"G Gryglewski, L Rischka, C Philippe, A Hahn…",Simple and rapid quantification of serotonin transporter binding using [11C] DASB bolus plus constant infusion,2017,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811917300599,"https://scholar.google.com/scholar?cites=9817642686830433874&as_sdt=5,34&sciodt=0,34&hl=en",495,4/12/19,HTML,,,,,,,,3,1.5,1,5,2
23,"L Friedman, JA Turner, H Stern, DH Mathalon…",Chronic smoking and the BOLD response to a visual activation task and a breath hold task in patients with schizophrenia and healthy controls,2008,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811907011561,"https://scholar.google.com/scholar?cites=11973074152779131200&as_sdt=5,34&sciodt=0,34&hl=en",496,4/12/19,HTML,,,,,,,,23,2.09,5,5,11
15,"JR Petrulli, B Kalish, NB Nabulsi, Y Huang…",Systemic inflammation enhances stimulant-induced striatal dopamine elevation,2017,Translational …,nature.com,https://www.nature.com/articles/tp201718,"https://scholar.google.com/scholar?cites=5679870095432452991&as_sdt=5,34&sciodt=0,34&hl=en",497,4/12/19,HTML,,,,,,,,15,7.5,3,5,2
12,"JD Winter, J Fierstra, S Dorner, JA Fisher…",Feasibility and precision of cerebral blood flow and cerebrovascular reactivity MRI measurements using a computer‐controlled gas delivery system in an anesthetised …,2010,Journal of magnetic …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.22230,"https://scholar.google.com/scholar?cites=2693933602960634738&as_sdt=5,34&sciodt=0,34&hl=en",498,4/12/19,,,,,,,,,12,1.33,2,5,9
17,"DG Tomasi, E Shokri-Kojori, ND Volkow",Temporal evolution of brain functional connectivity metrics: could 7 min of rest be enough?,2016,Cerebral cortex,academic.oup.com,https://academic.oup.com/cercor/article-abstract/27/8/4153/3056415,"https://scholar.google.com/scholar?cites=7681024266755130600&as_sdt=5,34&sciodt=0,34&hl=en",499,4/12/19,,,,,,,,,17,5.67,6,3,3
4,"V Koppelmans, JJ Bloomberg, YE De Dios, SJ Wood…",Brain plasticity and sensorimotor deterioration as a function of 70 days head down tilt bed rest,2017,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0182236,"https://scholar.google.com/scholar?cites=5531516985360293185&as_sdt=5,34&sciodt=0,34&hl=en",500,4/12/19,HTML,,,,,,,,4,2,1,5,2
8,"SI Dimitriadis, M Drakesmith, S Bells…",Improving the reliability of network metrics in structural brain networks by integrating different network weighting strategies into a single graph,2017,Frontiers in …,frontiersin.org,https://www.frontiersin.org/articles/10.3389/fnins.2017.00694,"https://scholar.google.com/scholar?cites=16230483592206028355&as_sdt=5,34&sciodt=0,34&hl=en",501,4/12/19,HTML,,,,,,,,8,4,2,4,2
2,T Paus,Population neuroscience,2016,Handbook of clinical neurology,Elsevier,https://www.sciencedirect.com/science/article/pii/B9780128029732000021,"https://scholar.google.com/scholar?cites=746736682556851189&as_sdt=5,34&sciodt=0,34&hl=en",502,4/12/19,HTML,,,,,,,,2,0.67,2,1,3
6,"K Min, SJ Yu, JH Lee, J Song, JS Shim, HS Lee…",Reliability of fractional anisotropy measurement for children with cerebral palsy,2014,…,thieme-connect.com,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0033-1357480,"https://scholar.google.com/scholar?cites=13629801267953144946&as_sdt=5,34&sciodt=0,34&hl=en",503,4/12/19,,,,,,,,,6,1.2,1,7,5
0,T Kircher,Test-Retest-Reliabilität von fMRT-Paradigmen: Wortgenerierung und Subliminale Präsentation emotionaler Stimuli,,d-nb.info,,https://d-nb.info/1168380162/34,,504,4/12/19,PDF,,,,,,,,0,0,0,1,
50,"G Sgandurra, A Ferrari, G Cossu…",Upper limb children action-observation training (UP-CAT): a randomised controlled trial in hemiplegic cerebral palsy,2011,BMC …,bmcneurol.biomedcentral.com,https://bmcneurol.biomedcentral.com/articles/10.1186/1471-2377-11-80,"https://scholar.google.com/scholar?cites=13523650434589698614&as_sdt=5,34&sciodt=0,34&hl=en",505,4/12/19,HTML,,,,,,,,50,6.25,13,4,8
36,"RHN Tijssen, JFA Jansen, WH Backes",Assessing and minimizing the effects of noise and motion in clinical DTI at 3 T,2009,Human brain mapping,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.20695,"https://scholar.google.com/scholar?cites=5967432664881266683&as_sdt=5,34&sciodt=0,34&hl=en",506,4/12/19,,,,,,,,,36,3.6,12,3,10
3,"X Li, JQ Gan, H Wang",Collective sparse symmetric non-negative matrix factorization for identifying overlapping communities in resting-state brain functional networks,2018,NeuroImage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811917309102,"https://scholar.google.com/scholar?cites=4093527531867813434&as_sdt=5,34&sciodt=0,34&hl=en",507,4/12/19,HTML,,,,,,,,3,3,1,3,1
1,"IY Zhou, YX Liang, JS Cheng, RW Chan…",Resting-state functional connectivity altered by complete and partial corpus callosotomy in rats,2012,ISMRM 2012 …,hub.hku.hk,https://hub.hku.hk/handle/10722/165185,"https://scholar.google.com/scholar?cites=11703440307314354568&as_sdt=5,34&sciodt=0,34&hl=en",508,4/12/19,,,,,,,,,1,0.14,0,5,7
41,"TM Seibert, DSA Majid, AR Aron, J Corey-Bloom…",Stability of resting fMRI interregional correlations analyzed in subject-native space: a one-year longitudinal study in healthy adults and premanifest …,2012,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S105381191101038X,"https://scholar.google.com/scholar?cites=8025995274067801323&as_sdt=5,34&sciodt=0,34&hl=en",509,4/12/19,HTML,,,,,,,,41,5.86,8,5,7
44,"FB Mohamed, LN Hunter, N Barakat…",Diffusion tensor imaging of the pediatric spinal cord at 1.5 T: preliminary results,2011,American Journal …,Am Soc Neuroradiology,http://www.ajnr.org/content/32/2/339.short,"https://scholar.google.com/scholar?cites=5180308495535000588&as_sdt=5,34&sciodt=0,34&hl=en",510,4/12/19,,,,,,,,,44,5.5,11,4,8
36,"AR Franco, MV Mannell, VD Calhoun…",Impact of analysis methods on the reproducibility and reliability of resting-state networks,2013,Brain connectivity,liebertpub.com,https://www.liebertpub.com/doi/abs/10.1089/brain.2012.0134,"https://scholar.google.com/scholar?cites=112358537915117776&as_sdt=5,34&sciodt=0,34&hl=en",511,4/12/19,,,,,,,,,36,6,9,4,6
2,"GC Manikis, N Papanikolaou, C Matos",Validating the imaging biomarker: the proof of efficacy and effectiveness,2017,Imaging Biomarkers,Springer,https://link.springer.com/chapter/10.1007/978-3-319-43504-6_10,"https://scholar.google.com/scholar?cites=4412462690837183467&as_sdt=5,34&sciodt=0,34&hl=en",512,4/12/19,,,,,,,,,2,1,1,3,2
0,T Ssali,Feasibility of using Arterial Spin Labeling for Detecting Longitudinal Changes in Cerebral Blood Flow,2015,,ir.lib.uwo.ca,https://ir.lib.uwo.ca/etd/3319/,,513,4/12/19,,,,,,,,,0,0,0,1,4
6,"K Lee, JM Lina, J Gotman, C Grova",SPARK: Sparsity-based analysis of reliable k-hubness and overlapping network structure in brain functional connectivity,2016,NeuroImage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811916002548,"https://scholar.google.com/scholar?cites=5926491172595326463&as_sdt=5,34&sciodt=0,34&hl=en",514,4/12/19,HTML,,,,,,,,6,2,2,4,3
34,"JF Griffith, DKW Yeung, SKK Chow…",Reproducibility of MR perfusion and 1H spectroscopy of bone marrow,2009,Journal of Magnetic …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/jmri.21765,"https://scholar.google.com/scholar?cites=16202361075509254331&as_sdt=5,34&sciodt=0,34&hl=en",515,4/12/19,,,,,,,,,34,3.4,9,4,10
43,"T Madhyastha, S Merillat, S Hirsiger…",Longitudinal reliability of tract‐based spatial statistics in diffusion tensor imaging,2014,Human brain …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.22493,"https://scholar.google.com/scholar?cites=570948710622001330&as_sdt=5,34&sciodt=0,34&hl=en",516,4/12/19,,,,,,,,,43,8.6,11,4,5
19,"A Cservenka, SA Jones, BJ Nagel",Reduced cerebellar brain activity during reward processing in adolescent binge drinkers,2015,Developmental cognitive neuroscience,Elsevier,https://www.sciencedirect.com/science/article/pii/S1878929315000651,"https://scholar.google.com/scholar?cites=13025892707313298139&as_sdt=5,34&sciodt=0,34&hl=en",517,4/12/19,HTML,,,,,,,,19,4.75,6,3,4
96,"LBN Hinkley, EJ Marco, AM Findlay, S Honma…",The role of corpus callosum development in functional connectivity and cognitive processing,2012,PLoS …,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0039804,"https://scholar.google.com/scholar?cites=3142140216381117479&as_sdt=5,34&sciodt=0,34&hl=en",518,4/12/19,HTML,,,,,,,,96,13.71,19,5,7
14,"MD Cohn, E Viding, E McCrory, L Pape…",Regional grey matter volume and concentration in at-risk adolescents: Untangling associations with callous-unemotional traits and conduct disorder …,2016,Psychiatry Research …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0925492716301378,"https://scholar.google.com/scholar?cites=17585685785422854099&as_sdt=5,34&sciodt=0,34&hl=en",519,4/12/19,HTML,,,,,,,,14,4.67,3,5,3
21,"B Afshin‐Pour, H Soltanian‐Zadeh…",A mutual information‐based metric for evaluation of fMRI data‐processing approaches,2011,Human brain …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/hbm.21057,"https://scholar.google.com/scholar?cites=13714907802520260619&as_sdt=5,34&sciodt=0,34&hl=en",520,4/12/19,,,,,,,,,21,2.63,7,3,8
4,"T Dai, Y Guo…",Predicting individual brain functional connectivity using a Bayesian hierarchical model,2017,NeuroImage,Elsevier,https://www.sciencedirect.com/science/article/pii/S105381191630667X,"https://scholar.google.com/scholar?cites=18110080636137401561&as_sdt=5,34&sciodt=0,34&hl=en",521,4/12/19,HTML,,,,,,,,4,2,1,3,2
166,"KM Kennedy, N Raz",Pattern of normal age-related regional differences in white matter microstructure is modified by vascular risk,2009,Brain research,Elsevier,https://www.sciencedirect.com/science/article/pii/S0006899309017260,"https://scholar.google.com/scholar?cites=5453779059677115371&as_sdt=5,34&sciodt=0,34&hl=en",522,4/12/19,HTML,,,,,,,,166,16.6,83,2,10
15,"AS Rydhög, MJP van Osch, E Lindgren…",Intravoxel incoherent motion (IVIM) imaging at different magnetic field strengths: what is feasible?,2014,Magnetic resonance …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0730725X14002288,"https://scholar.google.com/scholar?cites=9001819558475624009&as_sdt=5,34&sciodt=0,34&hl=en",523,4/12/19,HTML,,,,,,,,15,3,4,4,5
0,DK Jones,Improving the Reliability of Network Metrics in Structural Brain Networks by Integrating Different Network Weighting Strategies into a Single Graph,,core.ac.uk,,https://core.ac.uk/download/pdf/132207299.pdf,,524,4/12/19,PDF,,,,,,,,0,0,0,1,
0,LC Anderson,"The interplay between social motivation, social experience, and developmental neural specialization for social perception",2016,,drum.lib.umd.edu,https://drum.lib.umd.edu/handle/1903/18212,,525,4/12/19,,,,,,,,,0,0,0,1,3
1,"IA Higgins, S Kundu, Y Guo",Integrative Bayesian analysis of brain functional networks incorporating anatomical knowledge,2018,NeuroImage,Elsevier,https://www.sciencedirect.com/science/article/pii/S105381191830627X,"https://scholar.google.com/scholar?cites=7315209446722843128&as_sdt=5,34&sciodt=0,34&hl=en",526,4/12/19,HTML,,,,,,,,1,1,0,3,1
0,"OV Martynova, AO Sushinskaya-Tetereva…",Correlation between the Functional Connectivity of Brain Areas Active in the Resting State with Behavioral and Psychological Indicators,2017,Neuroscience and …,Springer,https://link.springer.com/article/10.1007/s11055-017-0520-1,,527,4/12/19,,,,,,,,,0,0,0,3,2
17,"MY Du, W Liao, S Lui, XQ Huang, F Li…",Altered functional connectivity in the brain default-mode network of earthquake survivors persists after 2 years despite recovery from anxiety symptoms,2015,Social cognitive and …,academic.oup.com,https://academic.oup.com/scan/article-abstract/10/11/1497/1642967,"https://scholar.google.com/scholar?cites=16571304748648264953&as_sdt=5,34&sciodt=0,34&hl=en",528,4/12/19,,,,,,,,,17,4.25,3,6,4
1,"N Lin, J Chen, J Hua, J Zhao, J Zhao…",Intravoxel incoherent motion MR imaging in breast cancer: quantitative analysis for characterizing lesions,2017,Int J Clin Exp …,pdfs.semanticscholar.org,https://pdfs.semanticscholar.org/32a7/c55a6c3c1c45598d5a6546fe359539ec3703.pdf,"https://scholar.google.com/scholar?cites=2738746066198883767&as_sdt=5,34&sciodt=0,34&hl=en",529,4/12/19,PDF,,,,,,,,1,0.5,0,6,2
1,B van den Bulk,Hoe stabiel en betrouwbaar is hersenactiviteit in de amygdala en prefrontale cortex? Een longitudinale studie bij gezonde adolescenten,2013,Neuropraxis,Springer,https://link.springer.com/article/10.1007/s12474-013-0010-3,"https://scholar.google.com/scholar?cites=11046239464939156205&as_sdt=5,34&sciodt=0,34&hl=en",530,4/12/19,,,,,,,,,1,0.17,1,1,6
13,"P Schönknecht, A Anwander, F Petzold…",Diffusion imaging-based subdivision of the human hypothalamus: a magnetic resonance study with clinical implications,2013,European archives of …,Springer,https://link.springer.com/article/10.1007/s00406-012-0389-5,"https://scholar.google.com/scholar?cites=9661920660926805376&as_sdt=5,34&sciodt=0,34&hl=en",531,4/12/19,HTML,,,,,,,,13,2.17,3,4,6
104,"MJ Vaessen, PAM Hofman, HN Tijssen, AP Aldenkamp…",The effect and reproducibility of different clinical DTI gradient sets on small world brain connectivity measures,2010,Neuroimage,Elsevier,https://www.sciencedirect.com/science/article/pii/S1053811910002818,"https://scholar.google.com/scholar?cites=10217883522348274396&as_sdt=5,34&sciodt=0,34&hl=en",532,4/12/19,HTML,,,,,,,,104,11.56,21,5,9
0,AL Borstad,Functional and Structural Neural Correlates of Sensory Discrimination after Stroke,2012,,rave.ohiolink.edu,http://rave.ohiolink.edu/etdc/view?acc_num=osu1343409488,,533,4/12/19,,,,,,,,,0,0,0,1,7
46,"JM Coughlin, Y Wang, S Ma, C Yue, PK Kim…",Regional brain distribution of translocator protein using [11C]DPA-713 PET in individuals infected with HIV,2014,Journal of …,Springer,https://link.springer.com/article/10.1007/s13365-014-0239-5,"https://scholar.google.com/scholar?cites=8220962233274027148&as_sdt=5,34&sciodt=0,34&hl=en",534,4/12/19,HTML,,,,,,,,46,9.2,8,6,5
209,"L Curvo-Semedo, DMJ Lambregts, M Maas…",Rectal cancer: assessment of complete response to preoperative combined radiation therapy with chemotherapy—conventional MR volumetry versus diffusion …,2011,Radiology,pubs.rsna.org,https://pubs.rsna.org/doi/abs/10.1148/radiol.11102467,"https://scholar.google.com/scholar?cites=3996566008585577626&as_sdt=5,34&sciodt=0,34&hl=en",535,4/12/19,,,,,,,,,209,26.13,52,4,8
0,DA Riano Barros,PET Studies of Neurotransmission in Temporal Lobe Epilepsy,2013,,spiral.imperial.ac.uk,https://spiral.imperial.ac.uk/handle/10044/1/25001,,536,4/12/19,,,,,,,,,0,0,0,1,6
0,"C Rosano, MA Ikram, M Ganguli",Population neuroscience,2016,Neuroepidemiology,books.google.com,https://books.google.com/books?hl=en&lr=&id=7QFKCgAAQBAJ&oi=fnd&pg=PA17&dq=icc+fmri+retest+(roi+OR+rois+OR+%22region+of+interest%22+OR+%22regions+of+interest%22)&ots=YglI8KYzWy&sig=yQKAiaa3_tvm_zQHQLr73bmpML0,,537,4/12/19,,,,,,,,,0,0,0,3,3
0,MD Cohn,Childhood arrestees: neural correlates of antisocial and psychopathic development,2017,,dare.ubvu.vu.nl,http://dare.ubvu.vu.nl/bitstream/handle/1871/55275/title?sequence=2,,538,4/12/19,,,,,,,,,0,0,0,1,2
10,"OA Sanchez, EA Louie, EA Copenhaver…",Repeatability of a dual gradient‐recalled echo MRI method for monitoring post‐isometric contraction blood volume and oxygenation changes,2009,NMR in Biomedicine …,Wiley Online Library,https://onlinelibrary.wiley.com/doi/abs/10.1002/nbm.1388,"https://scholar.google.com/scholar?cites=12770734164851418978&as_sdt=5,34&sciodt=0,34&hl=en",539,4/12/19,,,,,,,,,10,1,3,4,10
48,"RN Boyd, LE Mitchell, ST James, J Ziviani…",Move it to improve it (Mitii): study protocol of a randomised controlled trial of a novel web-based multimodal training program for children and adolescents with …,2013,BMJ open,bmjopen.bmj.com,https://bmjopen.bmj.com/content/3/4/e002853.short,"https://scholar.google.com/scholar?cites=12458910136062645280&as_sdt=5,34&sciodt=0,34&hl=en",540,4/12/19,HTML,,,,,,,,48,8,10,5,6
9,"K Lin, L Meng, JD Collins, V Chowdhary…",Reproducibility of cine displacement encoding with stimulated echoes (DENSE) in human subjects,2017,Magnetic resonance …,Elsevier,https://www.sciencedirect.com/science/article/pii/S0730725X1630114X,"https://scholar.google.com/scholar?cites=9194573027538212073&as_sdt=5,34&sciodt=0,34&hl=en",541,4/12/19,HTML,,,,,,,,9,4.5,2,5,2
